tag,Q,A,src
talk,인스타 염탐 누굴까ㅏㅋㅋ,나임 ㅎㅎ,fmkorea
talk,전여친 남친 군대간다네 ㅋㅋ,요즘 군대에서 연락잘되지않음?,fmkorea
talk,자신의 생일을 숨기는 사람의 심리는 멀까여?,딱히 축하받고싶은생각 없는데 주변에서 생일이라고 막 열성적으로 축하해주면 내가 반응을 못하겠어서 말 안함,fmkorea
talk,여친 여중여고에 남사친 별로 없는데도 인기 많더라,그니까 나도 여친 내가 본 사람 중에 제일 집순이라 다행임,fmkorea
breakup,방금 장문보냈다,보통은 장문이면 다 읽습니다,fmkorea
question,오늘의 노래 추천,팝송도 해주세요,fmkorea
talk,인스타 프로페셔널 계정? 이거 머임?,파워블로거 같은건가,fmkorea
breakup,연민도 사랑인가,개인적으로 정과 동정은 다르다고 생각합니다,fmkorea
talk,지난주 나의 해방촌 뚜벅이 코스,코스 지리네요 감사합니다 !,fmkorea
talk,20대 되고 나니까 10대때 공부안한건 별로 후회 안되는데,난 어중간하게 공부할거 아예 확 놀아버릴껄 하고 후회ㅋㅋ,fmkorea
talk,전여친 인스타 기분이 참 이상하네,음 그걸 왜 신경쓰나 싶은 생각,fmkorea
talk,유퀴즈 2화 보는데 재밌네 ㅋㅋ,옛날이 훨씬 재밌음ㅠㅠ,fmkorea
question,더 이상 볼 수 없다면 지르는게 맞음?,난 지르는게 맞다고 봄 안 지르면 0%지만 지르면 01%라도 생기는거니깐,fmkorea
talk,"컴활이 토익800후반보다 어려운거같아,",1급 1달정도 걸렸는데 그냥 반복이 답인거 같아요,fmkorea
talk,지구도 좀있음 2023살이네,지구가 아니고 예수가 2023살,fmkorea
talk,난 갠적으로 카톡 문자보단 전화파인듯,ㅇㅇ 그특유의 딕션이 살려주는 위트가 잇는거시니,fmkorea
talk,남자는 뻔뻔함 있으면 좋은거 같음,맞ㅋㅋㅋ 저도 그냥 뭐 어쩔건데 하고 밀어붙여요 안되면 딴사람 찾지 뭐 이런식,fmkorea
talk,만약 내가 여자친구에게 점심값으로 4만원을 쓰고 저녁값으로 5만원을 썼다면 내가 데이트 중 쓴 금액은 얼마일까요??,이제 진짜 물가 너무 올라서 데이트값 어떻게 하냐 ㄷㄷ,fmkorea
talk,그녀의 사진을 보았습니다,성시경이 부릅니다 한번 더 이별,fmkorea
talk,1년 6개월이 지나가버렸네요,6개월만 더 하실래요?,fmkorea
breakup,전 애인한테 생일 축하해 오면 어때요?,오냐 고맙다 하나보내면될듯,fmkorea
talk,곧 메리구리스인데 또다시 솔로로 보내야하네,빛이 나는 솔로~,fmkorea
talk,그냥 별거 아니였는데 별 의미 없었는데,왜쓰일까,fmkorea
talk,낮잠잤는데 여친이랑 손잡고 걷는꿈꿈,그여친은 누구였을까요,fmkorea
datecourse,결혼정보회사 소개 만남에서 주로 무슨 이야기를 해요?,그냥 소개팅이다 보시믄 됨,fmkorea
talk,굿모닝,좋은하루되십셔~~~!,fmkorea
talk,드디어 성인이네,대학이 끝은 아니니까 결국 하고싶은 것 하게 될꺼야 2023 화이팅,fmkorea
breakup,전여친한테 연락,했음?,fmkorea
talk,돈없을때 여친 어케만남??,한강에서 라면,fmkorea
talk,첫 연애 이후로 이런 감정은 처음이다,행복하자~,fmkorea
talk,키가 12cm만 컷음 좋겠다,난 딱 4cm정도만 더 크고싶다,fmkorea
talk,결국 썸녀랑 끝냈습니다,긋긋!,fmkorea
talk,"뽀샵 무섭네 ㅋㅋㅋ,,,,",요새 기본으로 보정다 들어가서 믿을게 못됨,fmkorea
datecourse,토요일에 63빌딩 아쿠아리움 가려는데,플러피 괜춘했음 그리고 거기서 좀 거리있는데 스시젠도 괜춘,fmkorea
talk,님들은 데이트할때 마라탕 자주 먹음?,마라 안먹음,fmkorea
question,축가 부탁 받았는데 정장입어야하나?,아무래도 정장이 무난하지,fmkorea
talk,김밥 해먹는중,김밥고수네,fmkorea
talk,자기가 좋은 이유를,쉽지않네 진짜,fmkorea
breakup,헤어지고 꽤지났는데도 화가 안가라앉을때,왜요ㅠ,fmkorea
talk,야심한 밤 뭔가 현실을 직시하고 해탈한 느낌이라 할까,화이팅입미다,fmkorea
breakup,하 결국 헤어졌네요,이거지,fmkorea
talk,연X 운동이 조금 늘어서 뿌듯한거같다,공감 등에 힘줘봐요 힘잔뜩주고있는데요 ㅋㅋㅋ,fmkorea
talk,짝녀 팀버튼 전시회 갔네,설명충 발진하면안돼!,fmkorea
talk,울 엄마 보면 인간이라는게 참 알기 어려운 생물이긴 한 것 같음,샤넬백 제네시스 이런건 사용 자체보단 남들에게 보이는 용도도 있어서 가격이 안 아깝지만 에센스는 혼자 쓰시고 마는 거라 그런 것도 있다고 생각이 ㅇㅇ,fmkorea
talk,프로포즈 준비중인데 떨리네요,ㅎㅇㅌ!,fmkorea
question,장거리 될 예정인데 많이 힘든가요?,몸이 멀어지면 마음도 멀어진다  저는 이 말이 맞다고 생각합니다,fmkorea
talk,오늘 내 첫여친 만나고옴 ㅋㅋ,그분한테는 너가 참 고마운 사람이겠다,fmkorea
question,나때문에 약속을 깨면 높은 확률로 가능성이 있나?,당연한거아냐????????????,fmkorea
talk,헤어지고 지금 두번째 아픈데,아픈만큼 성숙해 지는거죠,fmkorea
question,자꾸 내가 너보다 더 사랑한다는 말은 왜 하는걸까,감정소모 하게 만드는 스타일이네,fmkorea
datecourse,주말에 사람없는 서울 지역 어디있을까요?,주말에 사람없는 곳이라면 여의도나 강남 직장가 가보면 사람 없던것같음 물론 다른데에 비해 없다는거ㅋㅋ,fmkorea
breakup,주말동안 생각 갖고 내일 만나서 이야기 하자는데,하 힘내세요,fmkorea
talk,갑자기 센치해져서 질문받음,전 애인에게 연락해 본 적 있음?,fmkorea
talk,3년 연속 솔크하게 생겼다,지져스와 함께하는 성탄절,fmkorea
talk,소개팅이 생각보다 정신적 피로도가 엄청크네,그럼 소개팅은 왜 하는거야 ?!,fmkorea
talk,번따는 자기최면임,번따 34년 살면서 4번밖에 안해봤어,fmkorea
breakup,헤어지고 프사,연락해보고 싶으시면 해보셔요 할 수 있는 건 다 해봐야 못 잡더라도 마음 편하지 않을까요?,fmkorea
breakup,헤어진 커플통장 카드,이건 연락해야 할 듯,fmkorea
talk,난 결혼하면 문신하고픔,굳이 그러지 않아도 알아서 잘 살게 됨,fmkorea
talk,맥북에 케이스껴봣는디 미쳤다,맥북 부럽다,fmkorea
talk,편의점 일하다가 손님이 선물 줌,그린라이트 ㄷㄷ,fmkorea
datecourse,경기도에 토요일에도 당일치기 글램핑 되는곳 있나요?,당일치기는 모르겠네요 김포쪽에가면 글램핑파크 좋은데 있긴한데,fmkorea
question,여자랑 카페가면 어떤 이야기해야함?,여자분은 나이가?,fmkorea
talk,점점 추악해지는것 같아 내가,답을 알고 계시네요,fmkorea
datecourse,서울출발 100일기념 당일치기갈만한곳있을까요?,안산 대부도,fmkorea
question,공감능력 떨어진다는 말 들은 사람 있음?,부족한 건 아닌데 항상 역지사지로 생각하려고 했던것 같아요,fmkorea
talk,여자친구 때문에 화남,포기하고 맞춰주든지 그냥 방생,fmkorea
datecourse,신촌 방탈출 추천좀 해주세요!!,야놀자를 꺼내요,fmkorea
breakup,연락하고싶다,마음이 이끄는대로 하자,fmkorea
talk,가요이 키우기 보는 사람 있어?,옛날에 자주봐써 ㅋㅋ,fmkorea
breakup,잘참고있다,#화자#분도 행복한 날이 꼭 올거에요!,fmkorea
question,날카롭게 생겼다는 뜻은 무슨 뜻인가요,눈매랑 턱선이 날렵하다는거?,fmkorea
talk,내일은 퇴근하고 썸녀랑 처음 데이트 하는 날 입니다,우선 썸은 맞나요,fmkorea
talk,제일 위험한 연애,크리스마스 연말되서 조급해서 하는거,fmkorea
talk,친구들이 축구 같이 보자는데,걍가죠,fmkorea
breakup,저도 헤어졌습니다 좋은사람 떠나보냈네요,힘내 형 왜 헤어졌는진 모르겠지만 이별의 아픔은 위로해줄 밖에,fmkorea
question,스키장 알바 구하던데 함 가봐?,알바도 중요하지만 취준 제대로 해서 좋은직장을 들어가는게 더 중요할것같아요!!,fmkorea
question,어장 하는거 같은 여사친이 부르는데 나가야 됨?,어장은 좀 오버 같고 심심하면 나가 놀아,fmkorea
question,연락 잘 하다가 안읽씹 하는 이유?,친구이상으로 관심은 없는거지뭐,fmkorea
talk,나 요즘들어 금사빠 된 거 같음,외로울땐 좀 그러지 ㅋㅋ,fmkorea
talk,짝녀랑 연락안한지 6일째,화이팅!! 돈과 능력만 있으면 재밌는일은 너무많음,fmkorea
talk,스키장 시즌권 도착!!,어디 끊음?? 난 곤지암 ㅎㅎ,fmkorea
talk,너무 친구같고 알콩달콩은 빠져버린 연애가 계속 되는거 어떤가요,그런가 현여친이랑 5년 조금넘게 사귀었는데 알콩달콩보다 친구같은 연애가 더 좋음,fmkorea
talk,나는솔로 보는데 확실히 짝 시대랑 가치관이 변하긴 한듯,외모지상주의 ㅠㅠㅠ,fmkorea
talk,여친의 외모는 어느정도에 만족해야 됨?,내눈에 이쁘면 만족인데 더 예쁜 사람을 사귀고 싶으면 더 노력해보는거죠,fmkorea
talk,와 진짜 살이 빠지긴 했다,이제 근육으로 탄탄하게 가봅시다,fmkorea
talk,연락하고 싶어요,하지 마세요,fmkorea
talk,짧은대본 넘넘 재미따,몰입감 개쩖 연기도 개잘해,fmkorea
breakup,꿈만 같아,힘내라 다음엔 더 좋은 인연이 올거다,fmkorea
talk,엄마가 나보고 연애 좀 하란다,잘 놀리시네,fmkorea
talk,여자친구가 지가 이쁜걸 너무 잘안다,자기 이쁜거 모르는것보다 차라리 그게 낫다 자존감 높은거니까,fmkorea
talk,생각보다 별거아닌걸로 의미부여하는분들 되게 많네 ㅋㅋㅋ,별거아닌게 어떤거임,fmkorea
talk,오늘 플래너 통해서 스드메 계약했습니다!,결혼 축하드려요! 흘러흘러가다보면 진행되고 텅장되는것,fmkorea
talk,"사랑도, 결혼도 타이밍이라는말이 진짜 맞는 말인것같다",인생 자체가 타이밍이고 운빨임,fmkorea
talk,누나가 내일 아주 진지하게 할말 있다던데 ㅈ다,청신호 아니면 혼나러가는거아닌가요,fmkorea
talk,아싸 학식 밥 먹고 노래방 갔다 과제하려했는데,원래 화장실에서 밥 먹으면서 나가서 노래방가면 되겠네,fmkorea
question,금사빠 고치는 법 알려주세요  힘듦,ㅋㅋㅋ내 얘기네,fmkorea
talk,전여친 잊기 너무 힘드네요,다른여자만나면 귀신같이 잊혀짐,fmkorea
talk,내가 생각하는 제일 예쁜 여자 연예인,남자들이 환장하는 스타일,fmkorea
talk,소개팅한다쳤을때 상대 얼굴이 너무 이쁘면,칭찬은 고래도 춤추게 하죠,fmkorea
talk,"남자키 173이 딱 평균이고, 내가 그 키인데 작다는 생각이 안드넹",맞음 나도 174인데 지하철만 타도 그렇게 작다는 생각 안들던데,fmkorea
datecourse,강남역 분위기 괜찮은 카페 없을까요오,ab카페,fmkorea
talk,여친 멍뭉이가 많이 아프네,그냥 꼭 안아주셈 아무말 할필요없음 어떤말도 위로안됨,fmkorea
talk,홍대에 방어집 괜찮은데있나여?,연남에 유명한 집 있지 않나,fmkorea
question,커플링,난 같이했음 항상,fmkorea
talk,작은얼굴관리 효과 있나요?,얼굴근육 정리해서 작게 하는거아님?,fmkorea
talk,아빠는 통풍이 있고 울 여보는 당뇨가 있으니 같이 밥먹기도 힘드네요,아니 집안에 무슨 일이,fmkorea
datecourse,광교 쪽 소개팅 장소 괜찮은곳 있나요,달보드레,fmkorea
talk,외모라는 게 사람에 따라 판단이 갈리는 게 흔한가?,흔해요,fmkorea
question,종로3가 쪽에 구경이나 놀만한거 있을까요,익선동에 예쁜카페들 많음,fmkorea
talk,남자가 여자에게 사랑받는다고 느낄때가 언제야?,연인 관계 말하는거임 ?,fmkorea
talk,손절당하는거는 매번 적응이 안된다,저는 서로 안 맞는것도 없는거 같은데 휴학하고 딴 학교 간다니 차단박던데요 뭘 ㅋㅋ,fmkorea
talk,여사친잘사귀는 특징이 뭐임?,매력이 있음,fmkorea
breakup,헤어졌습니다,연인자리는 하나라 빨리 이전사람 방뺴야 새사람들어옴,fmkorea
talk,담배는 안배우는게 서로한테 좋은듯,둘 다 안 피우는 게 제일 좋징 내가 안 피면 피지말라고 요구할 수도 있고,fmkorea
talk,동성 친구가 없는 사람도 연애를 할 수 있나요?,동성친구 없어도 가능하다 봐요 제가 그래서,fmkorea
question,처음보는 여자애가 저보고 웃어요,님 중학생임?,fmkorea
datecourse,홍대 데이트 놀거리 추천해주세요 !,"스크린야구, 보드카페, 그냥 카페, 타로, 노래방?",fmkorea
breakup,긴 연애 나쁘게 끝났을 때 어떠셨나요,유튜브에 온갖 쇠 갈아서 칼 만드는영상 녹슬은 쇠 녹제거 영상 멍하게 보고있으면 맘이 편해ㅅ,fmkorea
talk,헤헤 성시경 노래 좋다,이별도 배웠겠군요,fmkorea
question,여사친한테 뭐하냐고 물어보면 자꾸 비밀이라는데 왜이러는거임?,안사귀는 남사친한테 굳이 설명해야할 이유가 없겠지 설명하기 귀찮은거임 개인적인 일일수도 있고,fmkorea
talk,학교 축제하는데 어린 애들 부럽다,모 어때 너두 어려,fmkorea
talk,소개팅땐 옷만 깔끔하게 잘 입어도 중간 이상은 가는 것 같네요,부작용도 있긴하지만 괜히 남친룩 소리가 생긴 게 아님,fmkorea
breakup,그냥 전여친한테 연락 박아부렸음,하루 이틀 지나면 다시또 생각날꺼여 ㅎㅎ,fmkorea
talk,오늘 자존감 살짝  올라감,부럽다,fmkorea
talk,적적하네,제가 소개해드려요?,fmkorea
talk,소개팅 하고나서 안읽씹,연락 안오면 나가지 말자 시간 세이빙 해야지,fmkorea
talk,자식이름으로 기막힌거 생각해냈는데 어떰,손주 손녀 이름까지 생각해보자,fmkorea
talk,이상형은 계속 바뀜 님들은?,난 아직도 내 이상형 모르겠어 그냥 키크고 피부 안하얗고 옷 깔끔하게 입는 남자 좋아하는듯 행동도 바르고 술담배안하는,fmkorea
talk,20대 중반인데 벌써 30대분들이 말씀하시는 마인드 같아요,그게편함ㅇㅇ,fmkorea
talk,연인도 없는데 오늘은 늦게 자고 싶다,내일 쉬는날이시라면 충분히 그래도 돼요 여태껏 했던 노력들이 아깝지 않았습니다,fmkorea
talk,이번주 토욜 드뎌 와이프 친정1박2일ㅋㅋ,ㅋㅋ야무지네요,fmkorea
talk,확실히 짝이 생기면 사람이 활기차고 달라지나봐요!!,인정합니다 저도 요즘 그럼,fmkorea
talk,본인 이제 십자인대 수술한지 2달 째인데,수술하고 원래 상태로 돌아가는데 회복 한참걸리는데 서운하네 불같이 화내셈,fmkorea
breakup,미쳐가지고 전여친한테 카톡했다,슬프네요,fmkorea
talk,남조언잘하듯이 내 인생도 잘풀고싶드,원래 자기일은 객관화가 안됨ㅋㅋ,fmkorea
question,다들  전여친한테 연락해본적 있나요?,찬 죄책감 때문에 연락해서 다시 사귀었다가 똑같은 이유로 찼었음,fmkorea
talk,그릭요거트 핵노맛,과일이나 뭐 올려야 그나마 먹을만해,fmkorea
talk,헉 현아 던 헤어졌구나,? ㄹㅇ 헤어짐?,fmkorea
datecourse,퇴근후 데이트 뭘하죠,뒹굴뒹굴,fmkorea
talk,피부 관리,피부가 어떤디?,fmkorea
talk,연애중인분 윤하 parade 들어보세용,그 앨범은 진짜 ㄹㅈㄷ 앨범,fmkorea
talk,가끔 남자친구가 나오는 꿈을 꾸는데 오늘 꿈에 대한 이야기,ㅋㅋ 꿈이네,fmkorea
talk,결혼식 D-1입니다,내일되면 어?어?어?어ㅓ하고끝남,fmkorea
question,첫소개팅 일정 다들 어떻게 하나요??,카페 먼저,fmkorea
datecourse,등산 데이트코스 추천 가능한가요?,둘다 등산 얼마나 다녀보셨나요,fmkorea
talk,자취할 때 꿀템 추천 좀,스팸 참치 김 계란 휴지 물티슈 섬유탈취제,fmkorea
talk,예전 군대 후임중에 가을 남자 있었는데,봄여름가을겨울남자네,fmkorea
talk,정상임 이거?,매우 정상,fmkorea
question,20대 초반은 여자를 어디서 만날수있을까요?,알바하셈 사람 많은 곳,fmkorea
talk,남사친 여사친들은 왜 나이 30즈음에는 다 정리되는 걸까?,있어봐야 별로 의미 없다는 걸 깨닫는 거,fmkorea
