tag,Q,A,src
love,곱창 거의 못먹는데 굳이 곱창 먹은거면 호감인가?,먼저 만나자해놓고 나 이거 못먹어 하긴 좀 그럴수도,instiz
love,남자가 술을 못한다면 어때?,너무좋아,instiz
breakup,이미 마음 식은 사람한테 계속 연락해봤자 오히려 있던 정도 떨어지겠지?,마음 식은 걸 어떻게 알아? 상황을 잘 몰라서 붙잡아도 될지 모르겟네,instiz
love,나진짜 어떡해애인을 아이돌 덕질할때랑 똑같은 마음느낌,행복해서 다행이당 ,instiz
love,이성 친구랑 가능한 스킨십 어떤거야?,이성이면 뺨때리기랑 멱살잡기 정도,instiz
flirt,제발 도와줘 ㅠ ㅠ 이따가 첫 데이트? 하는데 상대가 어제 생일이었거둔 도시락 케이크 살까 말까,사!!!!,instiz
couple,#청자#들은 얼마나 자주 싸워 ? 연애 기간은 ?,6년 됐는데 진짜 싸운건 한 번,instiz
love,사람이 바뀔 수 있다고 생각해?,다른건 몰라도 그건 안바뀔거라 생각해 처음엔 신경쓰고 안해도 나중엔 무의식적으로 또 그럴걸,instiz
love,실내데이트 뭐있지??,놀이공원!,instiz
breakup,라마마 재회랑 이별운? 봤는데 다 심장에 칼 꽂힘,시간이 답이다!,instiz
love,애인이 사귈 초반에는 결혼하자고 하더니 이제는 식 들어갈때까지는 모르겠다해 ㅋㅋㅋㅋ,현실을 알아버린건가,instiz
love,너네도 애인이랑 잘통하니?,오래 만났어? 아님 초반인데 원래 잘 통하는 사람같아?,instiz
love,썸붕난 사람한테 주말에 뭐하냐고 묻는거 오바야?,ㅇㅇ하지마셈,instiz
oneside,짝사랑 하는 사람 있으면서 연애하는 사람있어?,잊은줄알고 혹은 잊으려고 사귀는가우 보긴함 근데 잊은줄알고 사귀던애는 사귀고나서 못잊었다는거 확실히 알고 헤어지더라,instiz
breakup,6개월 정도면 잊었겠지,ㅜㅜ  난 고직 6개월 만나고 7개월 못 잊는 중 상대는 썸년가 애인 생겼고,instiz
love,애인한테 꽃 선물해준 #(여자)청자# 있어?,꽃은 호불호많이갈리더라,instiz
love,ESFP남자 INFJ여자 궁합 어떨까,엣프피 친구처돌이임 얼마냐 친구처돌이냐면 진짜 찐 친구처돌이임,instiz
love,해외 살거나 유학했던 #청자# 있어?,나랑 가치관 안맞아 난 미국인데 진짜 별로,instiz
love,원래 무뚝뚝한 사람한테 더 끌려?,무심한 듯 잘해주는 게 대박임,instiz
love,연애 하면 다이어트 어케 해?,같이하는 수밖에 없더랔ㅋㅋㅋㅋ,instiz
couple,애인이 안경 안 썼음 좋겠는데 어케?,렌즈 근데 너무 불편해서 난 못끼겠던데,instiz
love,보통 연애할때 얼마 써??,많으면 20쓰나 ,instiz
etc,헤어져서 힘든데도 대외적으로는 멀쩡한 척 할 수 있을까?,가능 내 전남친이 그랬음 재회하고 물어보니까 공과 사가 같냐던데 ㅋㅋㅋㅋㅋㅋ,instiz
love,싸우면 자꾸 대화 그만두고 집에 간다,회피형,instiz
couple,애인이 내가 응급실 실려간 당일 술을 마셨어,부모님은 안불렀어? 남친은 보호자가 안되는데?,instiz
couple,자꾸 불안한데 해소할 방법 없을까 ?,"지금 너의 인생의 전부가 애인이라 그래,,,",instiz
couple,칭찬받았당 히히,#화자#아 나랑 사귈래?,instiz
oneside,짝남이 나보고 떼아닮았댕,떼아귀여워,instiz
love,애인이 지역 축제 가자고 하면 어떨 것 같아?,난 너무 좋아,instiz
couple,애인 혼자사는데 집에 크리스마스 데코 있어,크리스마스 지나고 만났어 ?,instiz
love,#(남자)청자#들아 오빠오빠오빠 차 있어? 이거 노래 짜증나??,그냥 개웃김 ㅋㅋㅋㅋ,instiz
love,힘들다고 하면 뭐라고 해줘야해?,음 먼가 대화만 읽으면 #화자#가 하는 저 행동이 엄청 감성 감정적인 나한텐 위로나 힘은 안 되는 것 같아 배려가 오히려 무관심해 보이는? 물론 사람마다 다르겠지만,instiz
love,애인이 자취해서 걱정되는 거 ㄹㅇ 유난이니?,나중에 회사라도 다니면 어짤라고,instiz
love,돈없다는 말들으면 왜이렇게 정이 떨어질까,갈아타자,instiz
breakup,내가 연락하지 말라고 했지만,니가 언제부터 내말을 그렇게 잘 들었다고~!~!~!,instiz
love,사귄지 1분만에 헤어지고 싶었던 적 있음,언제 헤어졌어?,instiz
love,흡연자는 숨소리 커,나 흡연잔데 아니,instiz
couple,불치병 있는거 말해야할까?,심각한거 아니고 약도 안먹는데 굳이?,instiz
couple,아니 낼 진짜 오랜만에 데이트인데 뭐 입어야해,예쁘게 입고 롱패딩 걸쳐,instiz
love,애인이 바람 피면 슬프니 화나니,나도 바람당한지 한달 넘었는데 화도나고 억울하고 답답해 술프진 않아,instiz
love,애인이 나를 진짜 소중하게 생각하고 사랑한다는 느낌이 들때가 언제야?,연락해주고 내 옆에 변함없이 있어주는거에 날 소중하게 생각해주고 사랑해준다고 생각함,instiz
oneside,짝남이랑 톡하다가 할말 없게 답장 와서 읽씹했는데 새해인사 보내야하나,나두 고민중 딱 그상황이야ㅜ,instiz
love,"마음식어서 차거나, 차인적 있어?",오늘 낮에 차임 마음이 식었다고,instiz
love,좋아하는 티는 많이 내는데 그 이상은 없는건 뭘까,좀 사정이 있는것같은데 맘이확실하지않고,instiz
couple,대학원 애인 즈응말 즈응말 힘들다ㅠ,?? 주말도???,instiz
couple,애인이랑 같이 새해 보내고 싶었는데 잔다서운한거 이상한건가,서운할만도 ㅜㅜ,instiz
love,ISTJ는 어떤 사람 좋아하려나 ,잇티젠데 진짜 그냥 마음이 가야 함,instiz
love,진짜 누구든 이성한테 인기 많을 시기는 무조건 옴,나도 오는거 맞지?,instiz
love,사람은 사람으로 잊는거라는데 다른 사람 안 만나고싶고 그 사람을 만나고싶어,와  나랑 똑같아  굳이 다른 사람 안만나고 싶어,instiz
breakup,원래 헤어지고 기억 미화되는거 아니야?,그거 한 3개월쯤되면 미화되 ㅋㅋ,instiz
love,다들 좋아하는데 얼마나 걸려?,딱히 그걸 세본적은 없는데 어느새 빠져있어,instiz
love,연애 경험 5번인데 궁금한거 있니,성인 이후 5?,instiz
love,애인한테 레터링케이크 선물할건데 문구뭘로하지?,크리스마스면 걍 메리크리스마스 하믄되지않어?,instiz
love,서운한 거 제 때 말 안 했는데 내가 잘못한 거야?,ㄴㄴ 성향차이지 모,instiz
couple,크리스마스에 호캉스 하기로 한 #청자#들 가방 뭐챙겨?,놉 그냥 똑같은 옷입어야지 ㅋㅋㅋㅋㅋㅋ 차 있는거 아닌이상,instiz
couple,왜 본인만 서운한게 있다 생각하지,평소에 싸우면 누가 먼저 사과해?,instiz
love,눈마주치고 웃어주면 심쿵해??,쓰러짐,instiz
etc,남녀 사이에 케미가 0인거는 왜그러는거야?,걍 안맞는거지,instiz
love,썸남이 서울대학교 대학원 나왔다는데 대단한거야??,대학원으로는 모르겠네 학부를 봐야지,instiz
love,다들 썸원 언제부터 했어?,사귄지 한달 됐을 때,instiz
love,썸붕 멘트 추천좀,그냥 안 맞다고 말해버려 이젠 안 볼 사람,instiz
love,애인이 연애중에 많이 외롭다고 하면 서운해??,미안할듯,instiz
breakup,얘는 진짜 나한테 마음 떴구나ㅎㅎ 사귈 땐 간이고 쓸개고 다 빼줄 것 처럼 하더니,#화자# 애인도 많이 힘들다니? 연말이어서 그런가 다들 많이 힘들어하네;; 나두 연애할 여유가 없다는 말로 차였거든,instiz
love,소개팅했는데 난 맘없어서 더치하자고 했거든?,저어어어엉말 만나기 싫으면 갔던 곳 인터넷에 쳐서 알아내 난 저번에 그렇게 해버렸어 ㅋㅋㅋㅋㅋ,instiz
couple,아프고 힘드니까 애인 본모습을 보게 되는듯,날 솔직히 걱정만 했으면 할일 다했다고 봄 거기에 추가로 약이랑 죽까지 사줬는데도 저러면 그냥 좀 냅둘듯,instiz
love,10시간째 게임하고있는사람 나야나 ~,무슨 게임해,instiz
love,하 올해는 연애한다,ㅠㅠ 나도 꼭 하려고,instiz
breakup,클스마스 앞두고 헤어진거 ㄹㅇ 킹받음,나두ㅎ 오늘 헤어졌다,instiz
love,관심없는데 자꾸 연락하고 부담스럽게,아니 분위기 생각말고 정색하고 거리둬 지금 안 그러면 나중에 진짜 힘들어짐,instiz
love,애인이 가슴 자신있어하는거 킹받아,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남자친구??,instiz
love,아 인스스 안올리던 전 애인 헤어지고 인스스 올리기 시작함,헐 나 전남친이랑 똑같다 ㅋㅋㅋㅋ 얜 새로 여자생긴건 아닌데 막 친구들이랑 찍은 셀카 포토이즘 이런거 올림 ㅋㅋㅋㅋㅋ 스토리 내가 올리는거만 간간히 리그램했던앤데,instiz
flirt,다들 썸 탈때 답장 빨리해?,나 오히려 썸 자각못하고 그냥 내할일하고 답장늦게하고 걘 빨리하고 ,instiz
love,전애인의 전애인이랑 친하게 지낼수있어?,아니ㅋㅋ,instiz
breakup,아침이 진짜 제일 힘들다 보고싶어 연락 좀 해줘,나도 힘들게 지내는중이야,instiz
love,객관적으로 생각했을때 나보다 애인의 외모가 더 낫다고 보는 #청자# 있어?,자신감을 가져!! 오히려 움츠러들면 나만 손해야 ㅜ,instiz
love,데이트코스 같은거 어디서 참고해?,프립인가? 이것도 참고햐봐,instiz
love,소개팅 몇번 만나고서 크리스마스에 만나자고 하는게 적당할 거 같아??,4-5번?,instiz
flirt,뚝딱거리는 상대방,내 썸도 그래 걍 귀여움,instiz
love,싫어하는 사람이랑 계속 어울리는데 내가 예민한거야?,아니 나라면 헤어짐,instiz
love,소개받아서 카톡중인데 연락 끊을까??,뭐야 소개 왜 받았대 걍 너가 차단해,instiz
love,애인 못본지 11일째다 힘드네,ㅠㅠㅠㅠ나도,instiz
flirt,ISFJ #(남자)청자#에게 궁금해!!,너에게도 표현할 여지 남겨주는 거 먼저 만나자는 말은 니가 해줬으면 하는 거,instiz
wedding,갑자기 타지살이할수도있겠다,그래서 난 주말부부한다 ㅎ,instiz
love,남자가 군대 면제받은거 ㅇㄸ,엄청 뚱뚱하거나 엄청 말랐거나 엄청 키작은지 물어보면 되는거지,instiz
couple,애인이 길거리에서 갑자기 키스해서 모라했는데 삐짐,나이차이 쫌 많이나서 에서 코웃음쳤다ㅋㅋㅋㅋㅋ #화자# 잘못 아님,instiz
love,엔프피남자랑 만나본 사람?,텐션높아서 나랑 잘 맞고 일단 너무 재미있음ㅋㅋㅋㅋ단순해서 싸우거나 서운해도 대화하면 금방 풀리고 뭐 아무튼 조았음! 난 엔프피 만날때 연애 오래갔어,instiz
breakup,생일날 연락해볼까??,하지마 너 누군지 알거같은데 일단은 좀만 더 기다려,instiz
love,회피형 애인은 고치기 어려워?,타의가 중요한가,instiz
couple,직장인커플들 데이트비용 몇대몇이야?,3:7정도?,instiz
love,내 애인 ㄹㅇ 귀여워,ㄱㅇㅇㅋㅋㅋㅋ,instiz
love,보통 뽀뽀 시도때도 없이 하지 않아?,잘 안 행,instiz
breakup,넌 어떤 마음일까?,마음 아프다,instiz
love,좀 쓴다고 닳냐 이게 먼 뜻이야?,정확히 말해봐 이해가 안돼,instiz
love,기타 1년만에 전 애인 재회하게 됐어!!,화이팅! 넘 긴장하지 말고 잘 만나구 와!!,instiz
love,와하하!!! 소개팅 까였다!!!!!,까이는거 개흔해 나같은 큐티빠띠걸도 5번 까임,instiz
love,애인님이 어떤 여자 아이돌이랑 계속 결혼하고 싶다는데 뭐라고 반응하지,나였음 걍 으휴 그게 되겠냐? 이러면서 장난칠 듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,instiz
love,ㅋㅋ 애인이 사귄 날짜를 모름,나도 잘몰라,instiz
love,사귄지 2주됐는데 바다보러 가는건 좀 이른가???,바다 보러 가는게 왜? 나는 썸일 때도 바다 보러 갔는데,instiz
couple,애인이 사촌이랑 내 사이를 질투해,어리네 어려 ㄹㅇ 가족인데 뭔 생각을 하면 질투를 하지? 몇살이니?,instiz
couple,만취만하면 헤어지자는 애인,아니 취중진담,instiz
love,솔직히 본인 친구가 전애인의 친구 만난다고 하면 무슨 생각 들어,뭐지 돌려사귀는 스타일인가? 싶을듯,instiz
love,연봉 3000~3300 직장인이랑 대학생은 데이트비용 어느정도가 적당해?,좀 그런건 알아서 하면 안되나 싶지만,instiz
love,사람 많은곳만 가면 평소보다 잘해주는건 왜그러는거?,남의 시선 신경쓰는거지뭐자기가 이런 다정한 남친?여친?이다 이런거 과시,instiz
couple,몸이 멀어지면 마음도 멀어지는 거 진짜였네,연애한지 얼마나 된거야?,instiz
couple,애인이 전화번호 이름으로만 저장하면 서운해?,난 완전 초반 아니면 괜찮았어,instiz
couple,말을 예쁘게 못하겠어 애인한정 싸움닭이야,애인이 맘에 안드나봐,instiz
flirt,썸인데 연락이 잘 안되는게 말이 될까,헐 나두 그래서 무슨 사이냐고 확실히 하자고 말할까 말까 고민중이야 멀어지는 건 싫거든,instiz
breakup,친구로 지내는 거 어떻게 하는 거야?,그냥 못한다고 봐야돼 ㅠ,instiz
breakup,나 애인이랑 헤어지고 한번울고 그 뒤로,#화자#가 그만큼 최선을 다해서 그런거 아냐? 나도 지금 그런데 하나 다른 점은 그냥 미워서 운거 몇번 있어 ㅎㅎ,instiz
breakup,이제 다시는 번호줘서 안만나야겠어,"쉽게 만난 인연은 그 다음도 쉽더라 그래서 번따, 어플 거르는거ㅠㅠ",instiz
couple,내가 한살 연하인데 오빠소리 절대 안하거든 ㅋㅋ,ㅋㅋㅋㅋ그럼 평소에 뭐라구 불러?!,instiz
breakup,사랑꾼 남자여자 만나면 큰일인 이유,세상에서 나를 정말 사랑해 주는 ,instiz
love,애인이 화내는게 좋은거 이상해??,나도 순간적으로 그런적있는데,instiz
love,자존감 키우는 방법 뭐뭐 있어 ???,나는 헬스 다니는거였어,instiz
couple,애인 오래 안보면 얼굴 가물가물해?,연애초반에는 며칠 안보면 기억안남,instiz
breakup,나 이제 일상생활은 잘 하거든??,그냥 다 그러고 사는거더라 #화자#야 ,instiz
breakup,크리스마스에 너는 친구나 새 사람 찾아 만났겠지,나랑 똑같네 이브날 헤어지고 만나기로 한 크리스마스날 걔는 지 친구랑 놀러갔더라 ㅋ 나는 걔랑 대화라도 해보려고 걔 근처 역 갔다왔었는데,instiz
love,난 애인이 넘 신기해,좋은 사람인가봐!,instiz
breakup,#(여자)청자#들아 이별하려다가 생각 바꾼 적 있어?,헤어진 사유가 진짜 쓰같은 이유가 아니라 성격차이였고 남친이 미친듯이 잡았어 그리고 그 뒤에 노력해서 바뀌는 모습 보여줬었고,instiz
love,헤어지니까 절대 혼자 못있겠어 살랴줘,잘 가지도 않던 술자리 계속 가니까 인맥도 많아지고 자격증도 따고 취미도 여러개 하는데 왜 맘이 안채워질까 나도 내가 너무 싫다 바보같아,instiz
breakup,욱해서 헤어진#청자#들있어?,나나 내가 찼는데 후회 조금 하는#화자#,instiz
love,내 짝이 어딘가엔 존재하겠지 내 사람 찾기가 쉽지가 않다,몇살이야? 난줄 ㅠㅠ,instiz
love,애인 진짜 이제와서 이러는 이유가 뭘까,걍 잡는거지 정 때문에,instiz
breakup,허허 재회하고 싶은데 라마마 이게 떴니,아무리 타로라도 원카드 가지곤 모르긴함,instiz
love,음식 술 연락방식 만나는횟수 성격 등등 다 잘 맞는 사람 흔해?,난 만나는 사람들 다 잘 맞았어 흔한거 같은데,instiz
flirt,할말이 없어서 답장을 안하게돼ㅠ,왜 할말이 없어?,instiz
love,남자들 원래 좋아하면 결혼하고싶다 그래?,성별 상관없이 걍 사바사임,instiz
oneside,ISFJ 철벽남한테 이렇게 하면 도망가려나ㅜㅜ,직진하자 저런 타입은 직진해야 마음 열려,instiz
