tag,Q,A,src
love,현실적으로 이제 연애 어떻게 하지?,"직장인이면 사실 소개팅 말고는,,, 소모임이라도 나가야 기회가 있어",instiz
love,진짜 연애고민하게 만드는 남자 만나는거아니다,뭐여 왜 안만나지,instiz
flirt,썸 사이에 아바타 어때??,엉 지루할듯,instiz
love,하루 이틀만에 헤어지는 거 어케 생각해?,걍 빨리 해,instiz
love,잇프피 #청자#들아 이것만은 하지마라 는거있어??,잇프피가 먼저 연락할때까지 하지마,instiz
love,난 차라리 싸우고 헤어지는게 낫더라,나도 솔직히 헤어지면서 애절하고 그런거 보다 싸우고 헤어지는 게 낫다고 봐,instiz
love,야 너네 그러면 술자리에 짝사랑상대있으면 어디앉음???,옆 !! 엣프피,instiz
love,정말 똥차가 가면 벤츠가 올까?,#화자# 파이팅~~ 황금마차 타자,instiz
couple,애인에게 소개팅들어온거 말해?,거절했으면 그냥 묻어,instiz
love,썸붕 낼때 말이야,말하고 끝내는 게 더 낫지!,instiz
breakup,"나 대학교 3학년인데 알바로 월 130? 벌면서 동아리 임원, 전공 4점대,공부, 연애 하고 그랬었는데 종강하니까 행복하다",나도 그렇게 대학 다녔는데ㅠ 그냥 연애 안하니까 훨 낫더라 ㅎ,instiz
love,바람끼도 상담 받고 약 먹으면 고쳐짐?,그거는 정신과 약으로 해결될 일이 아니지않나 그냥 사상이 그런거자나,instiz
love,짧게 만나진 않았네 싶은 정도로 만난건 며칠일까??,딱 저정도 느낌은 난 7개월?,instiz
love,여자들아 남자 성격으로 뭐가 제일 끌려??,외유내강이징,instiz
wedding,결혼준비해본#청자#들아! 식에만 3000쓰는거 많은편이야 보통이야?,진짜 이건 너무 사바사라서 그냥 너의 버젯에서 넘어가지 않으면 된다구 생각하는 편이,instiz
love,NF인데 아무 이유없이 생긴 감정에도 논리를 요구하는 ST애인 가끔 이해안감,본인은 안 그러니까 그러는거지,instiz
etc,연애할때 사생활 존중해달라는게 무슨 뜻이야?,개인시간 갖는걸 이해해달라는거 꼬치꼬치 참견하고 집착하지 말고,instiz
love,소개팅 하구 흐지부지됐는데 애프터!!,안하고 후회하는 것보단 낫지!,instiz
love,"ST, NF가 서로 제일 이해 못하는 이유가 타고난 기질이 달라서인듯",마즘 나 ST고 짱친NF인데 진짜 성격 안맞음 서로를 이해못하는듯,instiz
love,3N 남자 생일선물 추천 좀,면도기?,instiz
love,남녀관계 친구없다 생각하는 #청자#들 궁금한점있어,한쪽이 못생긴거 아니면 친구사이 드물다고 생각해 ,instiz
love,크리스마스 날 만나자고 하는건 좋아하는거야?,그건 외로워서아닐까,instiz
love,근데 타로 봐주는 거 개꿀인듯 ?,배울까하다가 머리아파서때려침ㅋㅋ,instiz
breakup,재회 연락은 찬 사람 VS 차인 사람,찬사람이 해야징 매달려서 만나면 오래 못가더라,instiz
couple,애인이 잠 자기 전에 연락 안 하는거 어떻게 생각해,난 별로야,instiz
etc,썸중에 소개팅 나가면 양다리야?,썸 상대한테 떳떳하고 혹시 상대가 알게 돼서 썸붕나더라도 괜찮으면 나가보고아님 아니고?,instiz
etc,30대 연애 달라진 점 써봄,마음이 느긋해지기는 하는듯 급하지가 않아,instiz
love,ENTJ 약간 남의 이야기에 반응을 잘 못하나,관심없는 주제면 그런듯ㅋㅋㅋ,instiz
love,다들 썸원 언제부터 했어?,사귄지 한달 됐을 때,instiz
love,전애인 되게 좋았다고 생각했는데 다시 생각해보니 잘해준거 별로 없음,원래 그래 좋아하면 단점알면서도 커버되고 정떨어지면 커버되던 단점만 보임,instiz
love,남자 옷 브랜드 좀,포터리,instiz
love,눈 온다고 신나서 카톡 보냈는데 애인 반응 파워Tㅋㅋㅋㅋㅋ,내 애인도 T인데 공감 잘해주는 T였나봐ㅋㅋㅋ,instiz
love,술 마시고 토했는데 썸남이 다 치움,트루럽이네,instiz
love,식은 것 같은데 헤어지잔 말을 안 하는 이유는 뭐야?,결정권 주는 척 하면서 떠넘기는거지 뭐,instiz
love,유아퇴행은 어디까지일까?,걍 귀여운거 좋아하는거제,instiz
love,마음에도 없는데 고백해서 여지주는 사람도 있어?,그거 딴사람한테 차여서 홧김에 고백한거,instiz
breakup,왜 내가 먼저 사과했는지 후회된다ㅋㅋ,"나도,~~~",instiz
breakup,#청자#들아 기억해 혼자 마음정리 다하고 일방적으로 이별통보하는게 상대한텐 가장 힘든 이별이야,ㄹㅇ 진짜 나빠,instiz
flirt,감정의 속도가 다르다는게 어떤거야?,"난 이사람이랑 당장 손잡고 껴안고 사랑한다 말하고 싶은데, 다른 사람은 아직 손잡는것도 어렵고 천천히 알아가고 싶은 마음에 머물러 있는거",instiz
breakup,미치겠다 생각나서 한숨도 못잤어,원래 초반엔 뭐든 세상이 다 이별 한 나한테 맞춰진 것처럼 느낌자연스러운 현상,instiz
love,내친구 바람피는것 같은데 말할까,진짜 찐친 아니고서야 말하지마 연인 사이에 끼는거 아님 친구한테 말한대도 진짜든 가짜든 그닥 기분좋을 말은 아닌디,instiz
love,상대는 너무 좋은데 상대 주변 사람들이 너무 싫으면 어떨거 같아?,와어렵다,instiz
flirt,약간 일방적인 썸일 때? 나 뭐 한 거 이야기 해?,TMI 남발 금지 계속 들으면 귀찮아짐,instiz
love,인팁남 사귀는 잇팁녀 있니,와 잇팁 인팁 남자 에반데,instiz
love,애인이 초반이랑 달라졌어,저정도면 큰 문제는 아닌듯,instiz
love,게임에서 사람 만날때,애인은 아니고 개인적으로 알고지내는 사람 있긴한데,instiz
oneside,머라고 답할까! 급해ㅠㅠ,선배는용?!!,instiz
love,시간 갖는 동안 애인이 스토리 숨겼어,그래서 결국 다시 만났어?,instiz
couple,내년 부터 장거리인데 잘 할 수 있을까,ㅇㅇ 백퍼 부모님 다 알더라 진짜,instiz
couple,선물 넘 부담스럽네,걍 즐겨~ #화자# 많이 좋아하나보다 하고,instiz
love,연애 이론은 빠삭한데 정작 자기 연애는 못 하는 경우도 있어?,네 그게 바로 접니다^^,instiz
love,다들 밖에서 키스할땐 어디서 해???,애초에 밖에서 안해,instiz
love,다들 카톡으로는 엄청 싸웠는데 얼굴 보고 풀린 적 있어?,그런적 엄청 많음,instiz
love,폰끄고 연락 하루 두절 하고 싶은데 안되겠지,나도 ㄹㅇ 정떨어지게 한적있어서 하루 연락안함 혼란스러워서,instiz
love,보통 애인 며칠에 한번씩 만나? 주에 몇번??,2번! 바쁠땐 한번!,instiz
love,헤어지고 시간이 꽤 지나도 계속 생각나는 전애인은?,"못해준게 생각나는 사람, 나한테 잘 했던 사람",instiz
breakup,편지 주고 인형 다 주면 뭐하냐,걔한테 준 편지쓴 시간 인형들 너무 아까워,instiz
love,서운한점 말하면 변명부터 하는 애인 헤어질까,서로 지친듯 걍 그만하자,instiz
love,애인이 너무 좋아서 미치겠음,부럽다야,instiz
love,남녀공학 나온애들 부럽다,괜찮다 야 남녀공학나와도 친구없었을수 있자나 나처럼,instiz
love,말 잘 듣는 남자 VS 개성이 강한 남자,자기주장 타입 만나봐 진짜 찐자기주장 안만나보고선 이런질문 못함,instiz
love,청바지에도 유행이 있는거야?ㅜ,이에엥 평소 남친이 옷에 신경을 많이써??,instiz
etc,무뚝뚝하고 말재주 없고 좀 냉한 남자,본인이 맘에 들어서 시작한 연애라면 서서히 바뀔 듯,instiz
couple,크리스마스 계획짜는게 귀찮아서 싸웟 다퉛어ㅠㅠㅠ,싸울만햇네 권태기임??,instiz
love,괜찮은 타로 있어??,난 요즘 모두의 타로랑 마벨타로 본당 리딩도 나한텐 잘 맞는 편!,instiz
love,애인있는 #청자#들아 처음부터 애인 너무 좋았어?,응 안그러면 안사귐,instiz
love,뭔가 내 전연애들 다 껍데기 연애인거 같아,난 지금 하고 있는 연애도 그래 괜찮아 다음엔 진중하게 하면 되지,instiz
couple,거래처직원 차보러 같이가주는거 이해가능?,? 굳이,instiz
breakup,3년만에 재결합했는데 두달만에 헤어졌다,나랑 똑같다 완전 나도 3년만에 재결합 했는데 한달만에 헤어졌어 정말 과거의 인연은 그냥 그때의 우리가 좋았을 뿐ㅠ 재회 왜 하지 말라는건지 확 와닿더라,instiz
breakup,결국 환승 당했어,어휴 그사람은 꼭 돌려받을거야 너가 행복하길 빌게ㅠ,instiz
love,재회하고 전같지 않은 사람은 심리가 뭐야,그냥 헤어지기전에 서운한거 말했던거 고치려고 안하던 행동 하려니까 어색해서 그런거 아닐까?,instiz
love,너 쟤랑 친해?,안 친한건 아닌데 가까운 사이는 아니야,instiz
love,몇번 연애하고 헤어지니까 좀 감을 잡은거 같아,다행이다 그렇게 다들 성장해가는거지 !,instiz
love,ENTJ들 사랑한다는 말 언제 해?,내 애인 엔티제인데 우리 서로 좋아해~하다가 최근에 사랑해~하기 시작했어,instiz
oneside,시간이 답이겠지 너무 힘들다,#화자#가 고백했다 차인거니,instiz
love,크리스마스 때 다들 모해?,애인이랑 맛난거먹고 호텔가고 끝이지머,instiz
couple,애인이 있는데 다른사람한테 관심가는건 뭐때문일까?,바람기가 있거나 너무 잔잔하니까 다른 파도가 필요하거나,instiz
love,애인이 표현이 줄었어,익숙해지고 편해져서,instiz
love,당근 중독 애인 정뚝떨,나 같아도 좀 그럴듯,instiz
love,내년엔 꼭 연애하고 싶다,어떤스탈좋아해,instiz
love,예쁜데 사친 없는 여자 있어? ,근데 그건 얼굴이랑 무관하게 성격이 중요한듯? 내친구 ㄹㅇ예쁜데 사친없어 공대다녔는데도 남자 불편하대,instiz
love,서로 생각할 시간가지자 했는데 상대가 4일차에 롤 엄청하면 깰까?,아니??내 기준 안깨 괜찮아,instiz
love,200일 좀 안 된 애인한테 장문은 부담스럽나,아니? 편지는 뭐,instiz
love,전애인이 화날까 현애인이 화날까,현애인이 화나지,instiz
love,남자중에 인스타 안하는 사람 많나?,엉 난 여잔데도 없어,instiz
love,사소한거짓말 치는애인,그것도 습관임 안고쳐지더라,instiz
love,혹시 어플에서 만나서 잘 만나고 있는사람있어?,나!,instiz
love,어쩌다보니 썸남집왔어,다시 나옵시다,instiz
couple,크리스마스 계획 안짠 커플있어????,할 게 없음 ㄹㅇ,instiz
love,헤어지자고 말하는 방법 좀,그냥 깔끔하게 말하는 수밖에!,instiz
love,애인이 시간가지자하면 연락안하고 다들 잘 기다려?,난못기다려 찾아가,instiz
couple,애인한테 너무 서운함ㅠㅠ,에엥 ㅜㅜ 서운해,instiz
breakup,다들 전애인 생각하면 어때?,친구로 지낼걸!,instiz
love,어? 내가 얘 좋아하나? 싶은거,난 다 맞았어그냥 계속 신경 쓰이고 시선 가고 눈도 못 쳐다보겠고 그냥 볼때 부끄럽고 그랬음그래서 어나 얘 좋아하나했는데 그 이후부터 갑자기 호감 급 커지더라ㅋㅋ,instiz
love,동시에 두명을 좋아할 수가 있어?,있찌 좋아하는 건데,instiz
love,제발 연락 와ㅠ,"나 이랬는데 오늘 연락옴,,!!! 막상 오니 싱숭생숭하긴 하지만 희망가지고 기다려봥! 홧팅",instiz
love,연애 시작하면 애인이 보통 프사 같은거 한번씩은 바꿔?,남친들은 그랬던거 같은데,instiz
love,그나마 전애인 엿먹이는거 프로필 차단 괜찮아?,별 관심 없는디,instiz
couple,시험기간이라 연락 잘 안되는 애인,3시간이면 뭐 적당한거 같은데? 나도 연락 자주하는 거 좋아하는데 3시간이면 아무생각 없오,instiz
love,하 연락을 못 이어가겠어,억지로 하려고하지말고 그냥 대면을 많이해,instiz
couple,#(남자)청자#들아 꽃다발 어때?,몇년에 한번쯤이면 좋음 자주 주지만 않으면 돼,instiz
love,ㅋ 짝남 생일인데 생축한다는 톡 하나도 없네,아직 23시간 30분 남았어,instiz
love,다들 크리스마스 선물로 뭐받고싶어??,명품 속옷세트,instiz
love,다들 애인이랑 그림체 비슷하다는 말 듣는 게 좋아?? 아님 다르다는 말 듣는 게 좋아??,우린 비슷한데 좋아 ㅋㅋㅋ,instiz
love,카톡이별 전화이별 괜찮아?,안볼 사이면 카톡도 나쁘진 않다고 봄,instiz
love,#(남자)청자#들아 나 짝사랑 포기할까 ㅠㅠㅠ 냉정하게 말해줘,8개월이면  웅 ,instiz
couple,애인 자랑해두 돼?,좋겠다 ㅎ,instiz
couple,애인 출장간다는데 미치겠어,"출장가기전에 몇번 못볼 거 1분1초가 아쉽다고, 과장님은 자기가 자신없으니깐 그런소리 하나보다 듣고 넘겨라 같이 웃고 맛있는거 먹기도 모자란시간 아니냐고 그만걱정하라해",instiz
oneside,마음 어떻게 접어?,상대 애인있다고 생각하니까 효과있으,instiz
love,사귄지 얼마 안돢는데 이전연애는 어떻게 했냐고 묻는데 맞아?,너가 그만 물어봤으면 좋겠다고 말 했는데도 계속 물어보는 건 예의가 아니지ㅇㅇ 나라면 다시 한번 확실히 말 하고 기분 안 좋다는 티 낼 듯,instiz
breakup,전애인 잊으려고 새로운 사람 사귀어본적 있어?,전애인보다 별로였어서 오히려 그리움만 커졌던 것 같아,instiz
couple,아까 영화관에서 냠친 옆모습 봤다가 깜짝놀랐러,그정도라고? 어디서만났어? 몇살이야?ㅜㅜ 얼마나사겼어?부럽다,instiz
love,사귈거 생각하니 외모가 걸리는데 이정도 해결 가능?,그정도면 괜찮아짐,instiz
flirt,카톡 잘 하다가 왜 읽씹하지,흠 그냥 그려러니해 ㅇㅇ 냅두면 나중에 연락와있더라,instiz
love,전애인 몸매 사진에 좋아요 누른 애인,애인이랑 전애인은 몇년사겼다는데??,instiz
love,애인은 알까 난 속으로 파스슥 파스슥 식어가고있다는거,얘기해도 안 바뀔 것 같아서 말 안 하는거야?,instiz
oneside,수업들을때 관심? 궁금하던 사람 있었는데 오늘 눈마주쳤어 근데 이제 못봐,아쉽다 연락할 방법 없어? ㅠㅠ,instiz
love,선물 먼저 줄까 아니면 주말에 케익이랑 같이 줄까,주말에 모아서주자,instiz
love,만남 빈도수 점점 줄어드는거 서운하다,너도 똑같이 천천히 접어 나중에 돈쓴거 아깝다,instiz
couple,나 크리스마스 다음날 생일인데 크리스마스 선물 준비해야돼??,그냥 선물은 하고싶으면 하는거고!! 이런 생각 들면 안 하는게 맞는 것 같아!!,instiz
breakup,나쁜놈,헤어진지 얼마나 됐어,instiz
love,애인 크리스마스 선물로 캘빈 벨트 별로야?,그냥 정말 무난무난 저아!!,instiz
couple,애인이 나 만나는 게 힘들긴 한데 극복할 수 있을 것 같대,하는행동 지켜봐야지 뭐,instiz
love,쩝 신입이라 케어해주는 거구나,뭔 대우를 해줬길래? 궁금,instiz
love,애인이랑 여행갔다가 들켜서 부노님한테 혼나본 적 읶는 #청자# 있어?,나^^ 가기 전에 들키는 것보다는 갔다와서 들키는게 낫더라,instiz
breakup,잊어야지 마음 다 잡으면 연락와서 흔들어놓네,그런 거 정말 싫어 사람 맘 갖고 노는 건지,instiz
oneside,말도 잘섞고 둘이 피방도 가고 장난치고 잘지내다가 갑자기 선긋는데 뭐임,남녀사이? 혹시나 친구이상으로 넘어갈까봐 그은듯?,instiz
love,30대 중반에 생일선물 5만원대 맞나,"그분이 고른 선물에, 적당히 좋은식사면 될듯 사람마다 생각하는게 다르니까~",instiz
love,진짜 너무 서운하다,너무해 서운하겠다,instiz
